Date_Time,CGR_P_ACT,CGR_V_WIN,CGR_T_AMB,CGR_T_GEAR,CGR_T_NAC,CGR_T_BEAR_A,CGR_T_BEAR_B,CGR_T_BEAR_SHAFT,CGR_Toms_TurbineSt
2020-08-11 14:20:00.000,1671.902,10.516,27.2428,60.255,29.5208,48.002,57.0838,43.396,2
2020-08-11 14:30:00.000,1475.584,9.130199,27.2758,60.8404,29.6698,48.5494,57.2888,43.5712,2
2020-08-11 14:40:00.000,1522.129,9.5284,26.9342,61.5546,29.602,49.0856,57.2694,43.7124,2
2020-08-11 14:50:00.000,1493.945,9.9322,27.2596,60.6682,29.7388,49.3266,57.7732,43.687,2
2020-08-11 15:00:00.000,1635.62,10.57517,27.112,61.07617,29.74383,49.52333,57.85067,43.77367,2
2020-08-11 15:10:00.000,1624.406,10.4994,27.1006,61.6492,29.557,49.9424,57.7914,43.887,2
2020-08-11 15:20:00.000,1761.948,10.718,26.9188,62.1906,29.8452,51.2904,58.4402,43.9946,2
2020-08-11 15:30:00.000,1208.221,8.5862,27.0044,62.0238,29.6156,51.4898,58.7476,44.0788,2
2020-08-11 15:40:00.000,1354.406,8.8344,27.0288,61.5212,29.8514,51.5658,58.9578,44.0472,2
2020-08-11 15:50:00.000,1387.134,9.3014,27.155,61.5222,29.6934,51.574,59.0672,44.087,2
2020-08-11 16:00:00.000,1717.323,9.928,26.874,61.4142,29.7922,51.4462,59.219,44.083,2
2020-08-11 16:10:00.000,1153.26,8.1394,26.9926,61.6298,29.7364,51.5492,59.1914,44.1828,2
2020-08-11 16:20:00.000,1563.111,10.1688,26.698,61.1004,29.9348,51.1788,59.6818,44.176,2
2020-08-11 16:30:00.000,1346.899,9.2654,26.5818,61.2492,29.7318,50.7674,59.2864,44.1876,2
2020-08-11 16:40:00.000,1187.8,9.389,26.5468,61.1158,29.681,50.2778,59.3974,44.2636,2
2020-08-11 16:50:00.000,1004.1,8.5532,26.4216,60.559,29.4728,49.5792,59.1462,44.1928,2
2020-08-11 17:00:00.000,1481.814,9.658167,26.17217,60.62583,29.35067,48.98783,59.0395,44.20767,2
2020-08-11 17:10:00.000,1135.714,8.635875,26.0185,60.67225,29.24438,48.475,58.88113,44.28012,2
2020-08-11 17:20:00.000,1464.013,9.1286,26.0588,60.6564,29.2076,48.2834,58.5504,44.2822,2
2020-08-11 17:30:00.000,1011.067,8.5234,25.6542,60.2586,28.999,48.3602,58.256,44.2262,2
2020-08-11 17:40:00.000,939.4256,7.7486,25.3902,59.2582,28.9666,47.9532,58.1188,44.0718,2
2020-08-11 17:50:00.000,595.3562,6.8756,25.2108,57.9142,28.7916,47.0696,57.6404,43.9358,2
2020-08-11 18:00:00.000,759.567,7.581334,25.01867,58.34167,28.7775,46.54167,56.96833,43.755,2
2020-08-11 18:10:00.000,1062.483,9.0226,24.9712,58.9978,28.6558,45.8342,56.1236,43.6884,2
2020-08-11 18:20:00.000,971.831,7.597857,24.95171,59.28271,28.48086,45.07171,55.66486,43.72271,2
2020-08-11 18:30:00.000,955.6646,7.7874,24.8472,59.6324,28.231,44.4874,54.9758,43.7264,2
2020-08-11 18:40:00.000,848.576,7.9275,24.7785,59.4275,28.13033,44.05317,54.412,43.66917,2
2020-08-11 18:50:00.000,943.1223,9.43325,24.80225,59.53525,28.14825,43.884,54.0625,43.5905,2
2020-08-11 19:00:00.000,833.5618,7.5932,24.653,59.6202,27.9284,43.3956,53.4328,43.5842,2
2020-08-11 19:10:00.000,1086.348,7.763714,24.488,59.89443,27.76257,43.11157,52.95229,43.60243,2
2020-08-11 19:20:00.000,1107.816,8.5192,24.289,60.3334,27.6606,43.0384,52.655,43.6736,2
2020-08-11 19:30:00.000,952.1544,8.4588,24.2398,60.2734,27.5794,42.6816,52.4288,43.6704,2
2020-08-11 19:40:00.000,984.289,8.6564,24.1554,60.662,27.48,42.7132,52.0438,43.6698,2
2020-08-11 19:50:00.000,1241.726,9.3846,24.009,60.7012,27.4546,42.6394,52.2162,43.6926,2
2020-08-11 20:00:00.000,1476.72,10.1692,23.857,61.6756,27.488,43.0688,52.142,43.8332,2
2020-08-11 20:10:00.000,1511.395,9.172833,23.68967,62.01967,27.35667,43.0375,52.345,43.91333,2
2020-08-11 20:20:00.000,1522.834,9.695167,23.73517,62.91717,27.01517,43.09383,52.19933,44.05466,2
2020-08-11 20:30:00.000,1710.958,9.879601,23.4702,63.964,27.1704,44.4222,52.6094,44.1528,2
2020-08-11 20:40:00.000,1646.374,10.1726,23.3494,64.2744,27.0856,45.046,53.5272,44.276,2
2020-08-11 20:50:00.000,1775.99,11.23517,23.04617,64.87233,26.64583,46.26283,53.92967,44.34566,2
2020-08-11 21:00:00.000,1774.823,13.1396,22.7156,64.381,26.4636,47.9216,54.8052,44.3324,2
2020-08-11 21:10:00.000,1778.386,13.85743,22.786,64.05043,26.40629,49.32614,55.83157,44.33171,2
2020-08-11 21:20:00.000,1779.455,13.87671,22.939,63.98228,26.25386,50.48357,56.491,44.31014,2
2020-08-11 21:30:00.000,1764.785,13.2334,22.829,64.121,26.1302,51.878,57.1146,44.2998,2
2020-08-11 21:40:00.000,1762.875,15.164,22.7428,63.8242,26.2694,53.3802,58.2778,44.3028,2
2020-08-11 21:50:00.000,1785.012,16.517,22.8586,63.832,26.0548,53.9622,58.8686,44.2908,2
2020-08-11 22:00:00.000,1770.44,16.1792,22.7264,63.8422,25.893,54.6054,59.5074,44.301,2
2020-08-11 22:10:00.000,1760.571,16.87467,22.785,63.738,26.17483,55.4045,60.46167,44.34583,2
2020-08-11 22:20:00.000,1750.634,13.87017,22.517,63.71633,26.13783,55.87833,60.94817,44.32633,2
2020-08-11 22:30:00.000,1737.326,14.0214,22.6184,63.9174,25.9574,55.9234,61.0248,44.3412,2
2020-08-11 22:40:00.000,1751.393,13.71483,22.14483,63.62017,25.89317,56.03383,61.75283,44.3975,2
2020-08-11 22:50:00.000,1737.718,15.016,22.06633,63.66617,25.6955,55.98517,61.8315,44.39083,2
2020-08-11 23:00:00.000,1771.728,13.37767,21.92667,63.50367,25.72067,56.05583,62.309,44.3995,2
2020-08-11 23:10:00.000,1757.972,13.91067,21.796,63.70267,25.65017,56.383,62.14383,44.3885,2
2020-08-11 23:20:00.000,1751.857,12.82029,21.61243,63.46514,25.571,56.45957,62.43643,44.39843,2
2020-08-11 23:30:00.000,1747.108,15.6242,21.4074,63.3134,25.42,56.576,62.6576,44.4138,2
2020-08-11 23:40:00.000,1735.034,13.75017,21.13867,63.10417,25.21717,56.34667,62.71183,44.40467,2
2020-08-11 23:50:00.000,1783.992,13.1434,21.1486,63.236,25.4062,56.8178,62.6874,44.3734,2
2020-08-12 00:00:00.000,1734.777,14.7314,20.8296,63.0058,25.3866,56.9222,63.0098,44.3484,2
2020-08-12 00:10:00.000,1777.561,13.77143,20.80614,63.09029,25.06871,56.63057,62.72043,44.32328,2
2020-08-12 00:20:00.000,1753.905,15.3405,20.5905,62.92317,24.96783,56.45733,62.86617,44.32467,2
2020-08-12 00:30:00.000,1748.277,13.608,20.406,62.8072,24.9484,56.5204,62.9248,44.298,2
2020-08-12 00:40:00.000,1765.258,15.35167,20.30217,62.57533,24.59,55.88683,62.92467,44.3125,2
2020-08-12 00:50:00.000,1772.936,16.92833,20.04683,62.77084,24.69417,56.17567,62.7705,44.26534,2
2020-08-12 01:00:00.000,1737.611,16.05033,20.09083,62.64683,24.24117,55.234,62.42183,44.26067,2
2020-08-12 01:10:00.000,1778.271,15.79433,19.92683,62.77483,24.326,55.248,62.359,44.22233,2
2020-08-12 01:20:00.000,1787.905,17.21633,19.84467,62.6675,24.20417,54.844,62.34317,44.16983,2
2020-08-12 01:30:00.000,1786.317,19.1216,19.6892,62.708,23.8042,54.0854,61.9936,44.1548,2
2020-08-12 01:40:00.000,1785.999,15.56383,19.46783,62.43983,23.77083,53.65083,62.2195,44.1005,2
2020-08-12 01:50:00.000,1835.103,18.1526,19.2796,62.5544,23.8428,53.5912,62.1054,44.0512,2
2020-08-12 02:00:00.000,1779.613,17.61983,19.3085,62.5295,23.63383,52.9635,61.94917,43.99333,2
2020-08-12 02:10:00.000,1762.648,17.714,19.17167,62.23466,23.45133,52.11884,62.06083,43.96917,2
2020-08-12 02:20:00.000,1762.033,18.2695,19.042,62.23117,23.45033,51.72083,61.96517,43.93017,2
2020-08-12 02:30:00.000,1771.761,17.44267,18.88117,62.1375,23.19783,50.82516,61.89717,43.8635,2
2020-08-12 02:40:00.000,1776.572,17.7285,18.703,62.09233,23.1015,50.19683,61.84133,43.8105,2
2020-08-12 02:50:00.000,1771.882,20.9028,18.6422,61.9738,22.8998,49.4322,61.826,43.7756,2
2020-08-12 03:00:00.000,1733.401,18.725,18.47,61.9725,22.682,48.75617,61.59717,43.72467,2
2020-08-12 03:10:00.000,1763.363,17.04217,18.45783,61.72033,22.61583,48.4955,61.68967,43.68683,2
2020-08-12 03:20:00.000,1789.796,19.53257,18.16928,61.80157,22.26929,49.33486,61.20086,43.62886,2
2020-08-12 03:30:00.000,1809.559,18.588,18.16667,61.63633,22.40617,50.802,61.28667,43.56683,2
2020-08-12 03:40:00.000,1753.522,19.7516,18.0342,61.6306,22.2762,51.5404,61.0774,43.5112,2
2020-08-12 03:50:00.000,1771.951,21.312,17.8582,61.5748,22.2572,52.2164,61.0288,43.4664,2
2020-08-12 04:00:00.000,1806.007,17.79633,17.73817,61.4105,22.12967,52.65816,60.93683,43.39817,2
2020-08-12 04:10:00.000,1792.043,20.72967,17.7335,61.42833,21.94617,52.80733,60.65717,43.3405,2
2020-08-12 04:20:00.000,1772.05,19.06333,17.55383,61.46067,21.97233,53.20433,60.52317,43.24667,2
2020-08-12 04:30:00.000,1791.977,20.5254,17.4108,61.2998,21.6736,52.953,60.3976,43.1934,2
2020-08-12 04:40:00.000,1741.87,23.6834,17.505,61.3794,21.711,53.3002,60.1958,43.114,2
2020-08-12 04:50:00.000,1782.106,19.5532,17.398,61.0736,21.6928,53.0058,60.3852,43.082,2
2020-08-12 05:00:00.000,1780.197,22.6924,17.2384,61.1766,21.7146,53.0958,60.1748,43.0174,2
2020-08-12 05:10:00.000,1791.647,20.618,17.22,61.062,21.54767,52.71783,60.076,42.985,2
2020-08-12 05:20:00.000,1771.668,19.62233,17.0235,61.02683,21.40417,52.5415,59.9435,42.93233,2
2020-08-12 05:30:00.000,1794.34,18.50933,16.9255,60.93133,21.13817,52.08733,59.796,42.88133,2
2020-08-12 05:40:00.000,1776.74,22.6454,16.8646,60.893,21.3214,52.3728,59.8264,42.8094,2
2020-08-12 05:50:00.000,1742.893,16.188,17.1124,60.6454,21.3878,52.1658,60.0208,42.7718,2
2020-08-12 06:00:00.000,1791.061,19.388,17.43433,60.716,21.08933,51.58467,59.54917,42.74467,2
2020-08-12 06:10:00.000,1795.658,19.28183,17.45667,60.76617,21.124,51.4935,59.37967,42.6945,2
2020-08-12 06:20:00.000,1798.539,18.657,17.4565,60.881,21.15533,51.3125,59.08083,42.62667,2
2020-08-12 06:30:00.000,1838.195,21.17,17.4294,60.6588,21.2914,51.2006,59.4128,42.5876,2
2020-08-12 06:40:00.000,1794.558,20.22417,17.626,60.9375,21.33167,51.0395,58.947,42.51317,2
2020-08-12 06:50:00.000,1794.738,19.5386,17.6452,60.7582,21.2472,50.41,58.9898,42.5176,2
2020-08-12 07:00:00.000,1785.002,21.05,17.7616,60.6754,21.4354,50.4762,59.0704,42.455,2
2020-08-12 07:10:00.000,1787.187,19.85017,17.99183,60.76983,21.3265,50.24783,58.82067,42.45333,2
2020-08-12 07:20:00.000,1802.071,20.6315,18.2345,60.76534,21.466,49.90617,58.87617,42.41017,2
2020-08-12 07:30:00.000,1776.77,18.70033,18.43033,60.67933,21.74967,49.8175,59.06384,42.371,2
2020-08-12 07:40:00.000,1757.753,20.75525,18.66975,60.96975,22.0035,49.77,58.86,42.352,2
2020-08-12 07:50:00.000,1788.113,20.4492,18.804,60.981,22.339,49.678,59.0992,42.3196,2
2020-08-12 08:00:00.000,1794.851,18.48583,19.25533,60.96533,22.2765,48.8795,59.0525,42.31333,2
2020-08-12 08:10:00.000,1803.319,16.22133,19.58283,61.13766,22.61533,48.99767,59.18367,42.29467,2
2020-08-12 08:20:00.000,1822.677,15.7466,20.0342,61.1344,22.724,48.505,59.2298,42.3036,2
2020-08-12 08:30:00.000,1791.733,14.22083,20.44233,61.28167,23.09267,48.4695,59.3845,42.31433,2
2020-08-12 08:40:00.000,1811.583,17.14983,20.3955,61.24917,23.475,48.6695,59.74733,42.32033,2
2020-08-12 08:50:00.000,1792.708,15.6685,20.9285,61.43483,23.56517,48.36267,59.71433,42.34933,2
2020-08-12 09:00:00.000,1763.996,14.5226,21.1098,61.5836,23.919,48.3842,59.7894,42.382,2
2020-08-12 09:10:00.000,1811.238,15.961,21.0295,61.659,24.15433,48.62467,60.221,42.41217,2
2020-08-12 09:20:00.000,1819.322,14.7685,21.41383,61.71217,24.3445,48.59167,60.47283,42.46233,2
2020-08-12 09:30:00.000,1785.528,13.2568,21.8716,61.9326,24.4882,48.4356,60.4104,42.4648,2
2020-08-12 09:40:00.000,1796.921,10.83733,21.9185,61.99683,24.94217,48.59566,60.83133,42.49434,2
2020-08-12 09:50:00.000,1797.449,11.685,22.3148,62.0638,25.0932,48.3704,60.8944,42.5744,2
2020-08-12 10:00:00.000,1807.419,13.7402,22.2676,62.1414,25.3046,48.243,61.1422,42.6372,2
2020-08-12 10:10:00.000,1733.872,10.6838,22.8046,62.1894,25.6944,48.4142,61.2982,42.6684,2
2020-08-12 10:20:00.000,1754.56,10.8518,23.216,61.9384,26.1632,48.2408,61.969,42.764,2
2020-08-12 10:30:00.000,1583.089,9.432166,23.5065,62.00183,26.26733,48.04917,61.8565,42.79283,2
2020-08-12 10:40:00.000,1575.891,9.753,23.652,61.7876,26.6722,48.0792,61.809,42.8234,2
2020-08-12 10:50:00.000,1635.457,9.739201,24.028,61.4744,26.6422,47.4064,61.7782,42.864,2
2020-08-12 11:00:00.000,1565.357,9.6985,24.06933,61.66717,26.8805,47.346,61.44117,42.8965,2
2020-08-12 11:10:00.000,815.6292,7.3942,24.7932,60.6014,27.3582,47.3416,61.7106,42.8784,2
2020-08-12 11:20:00.000,1053.45,8.975333,25.05083,59.9495,27.5625,47.0405,61.31333,42.79933,2
2020-08-12 11:30:00.000,1106.872,8.8302,25.277,59.8366,27.4976,46.4554,60.557,42.778,2
2020-08-12 11:40:00.000,901.3482,7.3066,25.4004,59.0486,27.783,46.29,60.442,42.7564,2
2020-08-12 11:50:00.000,596.274,6.2722,25.9368,58.4196,27.7446,45.8244,59.5776,42.688,2
2020-08-12 12:00:00.000,764.7206,7.4366,25.814,59.0634,28.015,45.4626,58.9562,42.6094,2
2020-08-12 12:10:00.000,767.8835,6.423333,26.34667,58.866,28.3595,45.37467,58.37917,42.50117,2
2020-08-12 12:20:00.000,956.324,7.213333,26.5565,58.45083,28.27267,44.78967,57.64333,42.39183,2
2020-08-12 12:30:00.000,684.6989,6.325334,26.53333,59.395,28.62717,44.53183,56.9645,42.50583,2
2020-08-12 12:40:00.000,825.82,7.244,26.6302,59.965,28.7014,44.344,56.2394,42.5414,2
2020-08-12 12:50:00.000,856.9802,8.2728,26.7252,59.7992,29.087,44.397,55.9724,42.535,2
2020-08-12 13:00:00.000,561.0268,5.4122,27.3304,58.8458,28.89,43.8644,55.0394,42.366,2
2020-08-12 13:10:00.000,515.9182,6.1565,27.54133,58.63917,29.24083,43.76767,54.465,42.3045,2
2020-08-12 13:20:00.000,817.4172,7.6124,27.593,58.305,29.3098,43.374,54.0744,42.2282,2
2020-08-12 13:30:00.000,583.39,6.390667,28.02917,58.1175,29.57583,43.29617,53.46767,42.22633,2
2020-08-12 13:40:00.000,372.8448,5.2294,27.9908,58.1796,29.628,43.2246,52.8746,42.2368,2
2020-08-12 13:50:00.000,683.6238,7.1188,28.0806,57.5388,29.8156,42.8794,52.6196,42.1792,2
2020-08-12 14:00:00.000,710.7748,7.4746,28.0482,57.738,29.6558,42.306,51.8318,42.1694,2
2020-08-12 14:10:00.000,202.436,4.626333,28.568,56.77283,29.72217,42.26117,51.32683,42.05733,2
2020-08-12 14:20:00.000,-13.98483,7.371334,28.5875,54.375,32.59683,42.3985,51.10767,41.6835,0
2020-08-12 14:30:00.000,-5.8016,7.0832,28.6764,55.052,35.0498,42.7114,51.0566,41.3682,0
2020-08-12 14:40:00.000,-7.9602,7.2228,29.015,55.3056,36.4498,42.9338,51.0498,41.1238,1
2020-08-12 14:50:00.000,-6.8896,7.2816,29.2276,55.6016,37.4598,43.1794,51.0666,40.9666,1
2020-08-12 15:00:00.000,-7.0846,8.2234,29.156,55.7074,38.2884,43.4756,51.1196,40.8524,1
2020-08-12 15:10:00.000,-6.657,8.1265,28.8085,55.8235,38.80575,43.7485,51.156,40.73475,1
2020-08-12 15:20:00.000,-5.58,7.7835,28.838,55.162,38.961,43.95,51.045,40.5655,0
2020-08-12 15:30:00.000,-6.21425,9.9455,29.0145,54.7585,38.87775,44.056,50.74025,40.412,0
2020-08-12 15:40:00.000,-5.8924,7.3028,28.91,54.384,39.0292,44.1452,50.4428,40.2552,0
2020-08-12 15:50:00.000,415.5536,5.6932,28.7808,56.2482,37.622,44.3226,50.0042,40.2424,2
2020-08-12 16:00:00.000,572.4134,6.2528,28.3754,58.4292,33.7224,43.8336,51.3928,40.5616,2
2020-08-12 16:10:00.000,858.3297,7.762667,28.17017,60.32533,32.64183,43.59733,53.397,40.791,2
2020-08-12 16:20:00.000,731.472,6.7884,27.9446,62.0202,31.9682,43.7968,54.7088,41.0256,2
2020-08-12 16:30:00.000,815.1279,7.1205,27.906,60.93517,31.20617,43.43884,55.46333,41.14883,2
2020-08-12 16:40:00.000,755.3083,6.9815,27.875,60.52016,30.891,43.232,56.503,41.33567,2
2020-08-12 16:50:00.000,500.975,7.1832,27.7412,60.001,30.6674,43.0984,57.0846,41.4062,2
2020-08-12 17:00:00.000,573.1512,6.696,27.4196,59.384,30.4962,42.925,57.542,41.4058,2
2020-08-12 17:10:00.000,726.6588,7.1618,27.13,59.1984,30.29,42.7942,57.5724,41.3906,2
2020-08-12 17:20:00.000,712.603,8.0425,26.96267,59.43267,30.08517,42.63817,57.92484,41.5135,2
2020-08-12 17:30:00.000,742.3998,7.3046,26.7276,59.4836,29.9826,42.5718,58.3008,41.5914,2
2020-08-12 17:40:00.000,732.5267,7.48075,26.50125,59.565,29.6785,42.292,58.5025,41.67825,2
2020-08-12 17:50:00.000,748.3353,7.862166,26.37117,59.04367,29.50783,42.20016,58.588,41.65617,2
2020-08-12 18:00:00.000,1062.82,8.7156,26.262,59.592,29.4846,42.2128,58.8178,41.7406,2
2020-08-12 18:10:00.000,1016.397,9.203,26.2298,60.4876,29.2036,42.1176,58.8606,41.9044,2
2020-08-12 18:20:00.000,967.5654,7.284,25.8732,60.5066,29.1418,42.384,59.3366,41.995,2
2020-08-12 18:30:00.000,1314.906,9.5804,25.7018,61.092,28.7666,42.0606,59.6158,42.1606,2
2020-08-12 18:40:00.000,1197.319,8.8315,25.576,61.45467,28.713,42.2225,60.53467,42.37417,2
2020-08-12 18:50:00.000,1338.024,9.24,25.43667,62.27667,28.6535,42.6985,61.10917,42.5365,2
2020-08-12 19:00:00.000,1708.693,10.3642,25.462,63.406,28.566,43.064,61.255,42.7736,2
2020-08-12 19:10:00.000,1750.885,10.3024,25.3026,64.1282,28.6962,43.8886,60.2222,42.9676,2
2020-08-12 19:20:00.000,1796.318,10.72143,25.57314,64.62228,28.65457,44.58486,59.51257,43.11457,2
2020-08-12 19:30:00.000,1793.14,11.181,25.4016,64.3614,28.3878,44.802,59.4042,43.242,2
2020-08-12 19:40:00.000,1780.654,12.305,25.1454,64.4464,28.4812,45.783,59.6464,43.3024,2
2020-08-12 19:50:00.000,1800.117,11.7222,25.1112,64.6722,28.4182,47.0856,59.8028,43.3664,2
2020-08-12 20:00:00.000,1791.396,10.2322,24.7346,64.442,28.3666,48.2898,60.7878,43.4584,2
2020-08-12 20:10:00.000,1548.381,8.679,24.3384,63.9794,28.2272,49.5018,61.528,43.5764,2
2020-08-12 20:20:00.000,1635.776,10.29583,24.087,63.977,28.03983,50.18217,62.06133,43.72583,2
2020-08-12 20:30:00.000,1631.841,7.9434,24.0122,63.9552,27.803,51.1988,62.4506,43.7876,2
2020-08-12 20:40:00.000,1679.759,10.7416,23.9832,63.6058,27.6928,51.7322,63.1766,43.854,2
2020-08-12 20:50:00.000,1666.429,11.52233,23.74767,63.707,27.7065,53.42467,63.70317,43.8825,2
2020-08-12 21:00:00.000,1727.884,10.2134,23.619,63.9284,27.507,54.6352,63.9354,43.9332,2
2020-08-12 21:10:00.000,1668.431,10.41817,23.59833,63.65117,27.53283,55.98517,64.80617,43.9805,2
2020-08-12 21:20:00.000,1682.878,10.95757,23.60514,63.59286,27.301,56.47471,64.97429,44.03643,2
2020-08-12 21:30:00.000,1734.88,11.7956,23.4602,63.6106,27.4046,57.4424,65.612,44.0738,2
2020-08-12 21:40:00.000,1772.043,15.1115,23.49475,63.7565,27.3455,57.6665,65.678,44.07525,2
2020-08-12 21:50:00.000,1759.583,15.6612,23.5266,63.8672,27.2602,57.8254,65.77,44.07,2
2020-08-12 22:00:00.000,1782.905,13.4578,23.3414,63.9816,27.2486,58.3328,66.07,44.0622,2
2020-08-12 22:10:00.000,1764.295,15.17183,23.17117,63.94067,26.915,57.9305,66.03983,44.10267,2
2020-08-12 22:20:00.000,1770.045,14.0768,22.949,63.9268,26.8988,58.2452,66.2118,44.1134,2
2020-08-12 22:30:00.000,1755.66,16.3492,22.8832,63.9742,26.749,58.364,66.1856,44.1184,2
2020-08-12 22:40:00.000,1759.373,15.784,22.6908,63.8458,26.7116,58.448,66.3684,44.1352,2
2020-08-12 22:50:00.000,1760.755,13.94975,22.55775,63.87725,26.38075,58.09375,66.5115,44.1635,2
2020-08-12 23:00:00.000,1773.972,14.4015,22.23933,63.68983,26.3235,58.13917,67.19683,44.1815,2
2020-08-12 23:10:00.000,1777.755,13.4605,22.0905,63.81683,26.17767,58.13533,67.29266,44.18267,2
2020-08-12 23:20:00.000,1774.684,15.0416,21.9206,63.7648,25.8478,57.6298,67.3772,44.2098,2
2020-08-12 23:30:00.000,1751.879,16.162,21.74925,63.59775,25.624,57.307,67.8125,44.20925,2
2020-08-12 23:40:00.000,1765.512,13.2342,21.6184,63.5596,25.6608,57.5234,68.3122,44.2032,2
2020-08-12 23:50:00.000,1751.225,14.7778,21.4534,63.5236,25.723,57.6416,68.7732,44.1892,2
2020-08-13 00:00:00.000,1779.783,15.2842,21.348,63.3504,25.3738,56.9606,68.871,44.2092,2
2020-08-13 00:10:00.000,1772.545,16.142,21.1005,63.28667,25.489,57.13934,68.98233,44.205,2
2020-08-13 00:20:00.000,1765.863,16.29425,21.0535,63.25625,25.34275,56.96525,68.957,44.19575,2
2020-08-13 00:30:00.000,1725.647,15.0345,20.88375,63.0005,25.226,56.86975,69.2,44.18925,2
2020-08-13 00:40:00.000,1753.405,14.841,20.6776,63.144,24.8884,56.625,68.8898,44.1608,2
2020-08-13 00:50:00.000,1749.068,15.2848,20.5348,63.0642,24.8116,56.5506,68.7576,44.134,2
2020-08-13 01:00:00.000,1765.991,15.1795,20.40317,63.11317,24.836,56.63867,68.42084,44.09933,2
2020-08-13 01:10:00.000,1730.676,13.116,20.2372,63.0068,24.5734,56.2158,68.2474,44.0822,2
2020-08-13 01:20:00.000,1789.966,12.564,20.1175,62.7775,24.4165,55.69425,67.72675,44.09425,2
2020-08-13 01:30:00.000,1765.497,14.9895,19.98825,62.69925,24.4735,55.61075,67.353,44.08225,2
2020-08-13 01:40:00.000,1758.289,11.762,19.8465,62.53075,24.30525,55.3815,66.545,44.0405,2
2020-08-13 01:50:00.000,1750.973,13.5946,19.5992,62.3958,24.282,55.3882,66.1756,44.0262,2
2020-08-13 02:00:00.000,1757.787,13.187,19.45283,62.40567,24.06083,55.33117,65.319,43.99617,2
2020-08-13 02:10:00.000,1754.261,12.8986,19.3434,62.3852,23.892,55.3178,64.6708,43.9572,2
2020-08-13 02:20:00.000,1761.006,14.45233,19.12017,62.2135,23.608,54.772,64.0935,43.94267,2
2020-08-13 02:30:00.000,1729.127,14.99475,18.77325,62.02675,23.6635,54.85775,63.9895,43.924,2
2020-08-13 02:40:00.000,1742.129,11.675,18.7622,61.8032,23.3616,54.2106,63.5324,43.918,2
2020-08-13 02:50:00.000,1721.295,13.4672,18.6,61.751,23.0364,53.7854,62.9106,43.878,2
2020-08-13 03:00:00.000,1731.061,14.1638,18.4534,61.6342,22.8846,53.7376,62.5372,43.8546,2
2020-08-13 03:10:00.000,1723.687,16.7465,18.435,61.713,22.86075,53.7875,62.16925,43.80925,2
2020-08-13 03:20:00.000,1747.096,14.4052,18.182,61.6032,22.6912,53.5552,61.7686,43.7608,2
2020-08-13 03:30:00.000,1782.475,15.28717,18.03817,61.498,22.7055,53.48734,61.59167,43.70917,2
2020-08-13 03:40:00.000,1765.994,13.718,18.017,61.40133,22.58067,53.17633,61.4555,43.67267,2
2020-08-13 03:50:00.000,1803.714,14.98525,17.955,61.4355,22.4835,52.965,61.14525,43.637,2
2020-08-13 04:00:00.000,1796.484,15.929,17.984,61.02625,22.31825,52.4755,61.27325,43.61875,2
2020-08-13 04:10:00.000,1766.259,13.1526,17.916,61.2712,22.0808,52.4942,60.639,43.5614,2
2020-08-13 04:20:00.000,1787.397,15.315,17.866,61.00067,22.0725,52.32767,60.71033,43.55033,2
2020-08-13 04:30:00.000,1803.203,13.262,17.92633,60.99267,22.06883,52.28183,60.5535,43.51167,2
2020-08-13 04:40:00.000,1794.021,12.4678,17.7916,61.0792,22.047,52.4342,60.3436,43.4552,2
2020-08-13 04:50:00.000,1775.381,13.7372,17.9162,60.9788,21.9764,51.9182,60.2296,43.4346,2
2020-08-13 05:00:00.000,1783.214,14.8936,18.0008,60.9106,21.8708,51.5018,60.092,43.3912,2
2020-08-13 05:10:00.000,1770.551,12.3938,17.8582,61.0062,21.9924,51.6728,59.931,43.3326,2
2020-08-13 05:20:00.000,1796.148,12.0636,17.6858,60.9392,22.1344,51.8236,60.0274,43.293,2
2020-08-13 05:30:00.000,1783.595,13.066,17.84667,60.95367,21.99983,51.39017,59.776,43.25267,2
2020-08-13 05:40:00.000,1816.498,12.89967,17.72133,60.84517,22.013,51.0105,59.903,43.2285,2
2020-08-13 05:50:00.000,1787.037,13.9065,17.91875,60.65575,21.9495,50.7235,60.2085,43.1995,2
2020-08-13 06:00:00.000,1794.436,13.0942,18.25,60.8292,21.9972,50.64,60.0356,43.1368,2
2020-08-13 06:10:00.000,1783.57,15.1645,18.084,60.757,22.09383,50.66733,60.22884,43.09184,2
2020-08-13 06:20:00.000,1788.21,16.41717,18.19833,60.7205,22.16533,50.3845,60.27883,43.0605,2
2020-08-13 06:30:00.000,1801.48,16.84225,18.1835,60.8595,22.04775,49.87125,60.07425,43.03175,2
2020-08-13 06:40:00.000,1798.456,12.1884,18.3018,60.699,22.102,49.1526,60.3838,43.0076,2
2020-08-13 06:50:00.000,1807.09,16.76317,18.60767,60.825,22.3225,49.22883,60.399,42.984,2
2020-08-13 07:00:00.000,1790.532,13.35283,18.85967,60.79217,22.2755,48.25167,60.38983,43.00183,2
2020-08-13 07:10:00.000,1798.352,13.86533,19.027,60.87533,22.63533,48.57183,60.66566,42.92683,2
2020-08-13 07:20:00.000,1799.413,15.7685,18.9835,61.063,22.4005,48.0785,60.24675,42.9225,2
2020-08-13 07:30:00.000,1820.091,16.4338,19.058,60.9442,22.7148,48.2916,60.7868,42.9122,2
2020-08-13 07:40:00.000,1793.291,12.64675,19.466,61.23175,22.5435,47.607,60.325,42.86375,2
